"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1NYNS0070","40.645865","-73.522159","2.1","2023-07",,,,"15","9",,,,,,,,,,,"1.25",,,,"4.24",,,,,,,,
"US1NYNS0070","40.645865","-73.522159","2.1","2023-08",,,,"13","9",,,,,,,,,,,"0.82",,,,"3.22",,,,,,,,
"US1NYNS0070","40.645865","-73.522159","2.1","2023-09",,,,"12","9",,,,,,,,,,,"5.25",,,,"10.80",,,,,,,,
"US1NYNS0070","40.645865","-73.522159","2.1","2023-10",,,,"9","6",,,,,,,,,,,"1.05",,,,"3.42",,,,,,,,
"US1NYNS0070","40.645865","-73.522159","2.1","2023-11",,,,"4","2",,"0",,,,,,,,"0.0","1.56",,,,"1.83","0.0",,,,,,,
"US1NYNS0070","40.645865","-73.522159","2.1","2023-12",,,,"10","7",,,,,,,,,,,"4.07",,,,"9.59",,,,,,,,
"US1NYNS0070","40.645865","-73.522159","2.1","2024-01",,,,"13","10",,,,,,,,,,,"2.66",,,,"7.06",,,,,,,,
"US1NYNS0070","40.645865","-73.522159","2.1","2024-02",,,,"10","8",,,,,,,,,,,"0.58",,,,"2.06",,,,,,,,
"US1NYNS0070","40.645865","-73.522159","2.1","2024-03",,,,"14","8",,,,,,,,,,,"2.61",,,,"10.53",,,,,,,,
"US1NYNS0070","40.645865","-73.522159","2.1","2024-04",,,,"11","6",,,,,,,,,,,"1.43",,,,"3.70",,,,,,,,
"US1NYNS0070","40.645865","-73.522159","2.1","2024-05",,,,"11","8",,,,,,,,,,,"0.56",,,,"2.50",,,,,,,,
"US1NYKN0059","40.65968","-73.982799","51.8","2023-06",,,,,,,,,,,,,,,,,,,,"1.15",,,,,,,,
"US1NYKN0059","40.65968","-73.982799","51.8","2023-07",,,,,,,,,,,,,,,,,,,,"5.84",,,,,,,,
"US1NYKN0059","40.65968","-73.982799","51.8","2023-11",,,,"3","2",,"0",,,,,,,,"0.0","1.77",,,,"2.12","0.0",,,,,,,
"US1NYKN0059","40.65968","-73.982799","51.8","2023-12",,,,,,,,,,,,,,,,,,,,"7.35",,,,,,,,
"US1NYKN0059","40.65968","-73.982799","51.8","2024-04",,,,"15","7",,,,,,,,,,,"1.35",,,,"2.98",,,,,,,,
"US1NYQN0033","40.662099","-73.841345","2.1","2023-06",,,,"10","4",,,,,,,,,,,"0.28",,,,"1.09",,,,,,,,
"US1NYQN0033","40.662099","-73.841345","2.1","2023-07",,,,"14","8",,,,,,,,,,,"1.02",,,,"3.54",,,,,,,,
"US1NYQN0033","40.662099","-73.841345","2.1","2023-08",,,,"12","9",,,,,,,,,,,"1.05",,,,"4.83",,,,,,,,
"US1NYQN0033","40.662099","-73.841345","2.1","2023-09",,,,"13","9",,,,,,,,,,,"4.63",,,,"13.67",,,,,,,,
"US1NYQN0033","40.662099","-73.841345","2.1","2023-10",,,,"11","6",,,,,,,,,,,"1.18",,,,"4.02",,,,,,,,
"US1NYQN0033","40.662099","-73.841345","2.1","2023-11",,,,"4","2",,,,,,,,,,,"1.43",,,,"2.01",,,,,,,,
"US1NYQN0033","40.662099","-73.841345","2.1","2023-12",,,,"9","6",,,,,,,,,,,"2.50",,,,"7.57",,,,,,,,
"US1NYQN0033","40.662099","-73.841345","2.1","2024-01",,,,"13","11",,,,,,,,,,,"2.39",,,,"6.95",,,,,,,,
"US1NYQN0033","40.662099","-73.841345","2.1","2024-02",,,,"10","8",,,,,,,,,,,"0.70",,,,"2.43",,,,,,,,
"US1NYQN0033","40.662099","-73.841345","2.1","2024-03",,,,"10","8",,,,,,,,,,,"3.37",,,,"11.96",,,,,,,,
"US1NYQN0033","40.662099","-73.841345","2.1","2024-04",,,,"12","6",,,,,,,,,,,"2.22",,,,"4.95",,,,,,,,
"US1NYQN0033","40.662099","-73.841345","2.1","2024-05",,,,"13","10",,,,,,,,,,,"0.75",,,,"3.47",,,,,,,,
"US1NJMD0070","40.484742","-74.41031","19.2","2023-06",,,,"8","8",,,,,,,,,,,"1.12",,,,"3.96",,,,,,,,
"US1NJMD0070","40.484742","-74.41031","19.2","2024-01",,,,"12","10",,,,,,,,,,,"2.15",,,,"6.07",,,,,,,,
"US1NJMD0070","40.484742","-74.41031","19.2","2024-02",,,,"8","6",,,,,,,,,,,"0.55",,,,"1.75",,,,,,,,
"US1NJMD0070","40.484742","-74.41031","19.2","2024-03",,,,"11","10",,,,,,,,,,,"2.10",,,,"7.67",,,,,,,,
"US1NJMD0070","40.484742","-74.41031","19.2","2024-04",,,,"10","8",,,,,,,,,,,"1.32",,,,"4.28",,,,,,,,
"US1NJMD0070","40.484742","-74.41031","19.2","2024-05",,,,,,,,,,,,,,,,,,,,"4.06",,,,,,,,
"US1NYNS0034","40.666824","-73.505371","4.3","2023-06",,,,"12","7","0","0",,,,,,,"0","0.0","0.45",,,,"1.87","0.0",,,,,,,
"US1NYNS0034","40.666824","-73.505371","4.3","2023-07",,,,"12","8","0","0",,,,,,,"0","0.0","1.15",,,,"3.81","0.0",,,,,,,
"US1NYNS0034","40.666824","-73.505371","4.3","2023-08",,,,"13","10","0","0",,,,,,,"0","0.0","1.15",,,,"4.29","0.0",,,,,,,
"US1NYNS0034","40.666824","-73.505371","4.3","2023-09",,,,"12","8","0","0",,,,,,,"0","0.0","4.28",,,,"9.39","0.0",,,,,,,
"US1NYNS0034","40.666824","-73.505371","4.3","2023-10",,,,"8","7","0","0",,,,,,,"0","0.0","1.00",,,,"3.79","0.0",,,,,,,
"US1NYNS0034","40.666824","-73.505371","4.3","2023-11",,,,"2","2","0","0",,,,,,,"0","0.0","1.42",,,,"1.56","0.0",,,,,,,
"US1NYNS0034","40.666824","-73.505371","4.3","2023-12",,,,"7","6","0","0",,,,,,,"0","0.0","3.26",,,,"7.50","0.0",,,,,,,
"US1NYNS0034","40.666824","-73.505371","4.3","2024-02",,,,"7","7","2","2",,,,,,,"5","5.2","0.65",,,,"1.81","8.7",,,,,,,
"US1NYNS0034","40.666824","-73.505371","4.3","2024-03",,,,"13","9","0","0",,,,,,,"0","0.0","2.46",,,,"10.54","0.0",,,,,,,
"US1NYNS0034","40.666824","-73.505371","4.3","2024-04",,,,"8","5","0","0",,,,,,,"0","0.0","1.22",,,,"3.42","0.0",,,,,,,
"US1NYNS0034","40.666824","-73.505371","4.3","2024-05",,,,"10","8","0","0",,,,,,,"0","0.0","0.68",,,,"2.70","0.0",,,,,,,
"US1NJUN0042","40.646148","-74.35655","44.5","2023-07",,,,"15","10",,,,,,,,,,,"2.74",,,,"7.72",,,,,,,,
"US1NJUN0042","40.646148","-74.35655","44.5","2024-01",,,,"14","9",,,,,,,,,,,"2.26",,,,"6.00",,,,,,,,
"USW00094741","40.85898","-74.05616","0.8","2023-06","6.3","194","149","13","7",,,"0","0","0","29","1","46",,,"0.77","93",,"22","2.36",,"69.2","79.6","58.9","260","140","25.9","41"
"USW00094741","40.85898","-74.05616","0.8","2023-07","5.8","615","421","16","10",,,"0","0","0","31","12","61",,,"1.00","94","0","0","4.93",,"78.6","88.1","69.1","310","310","29.1","45"
"USW00094741","40.85898","-74.05616","0.8","2023-08","6.7","889","274","12","9",,,"0","0","0","31","0","58",,,"0.90","88","0","0","4.44",,"73.8","82.3","65.4","130","130","25.9","37"
"USW00094741","40.85898","-74.05616","0.8","2023-09","6.0","1054","165","16","13",,,"0","0","0","22","6","48",,,"1.61","99","52","52","7.69",,"68.8","77.4","60.2","240","240","35.1","65"
"USW00094741","40.85898","-74.05616","0.8","2023-10","5.6","1086","31","8","7",,,"0","0","0","13","0","40",,,"1.74","87","253","201","4.48",,"59.5","69.0","50.1","320","330","25.9","37"
"USW00094741","40.85898","-74.05616","0.8","2023-11","6.3","1086","0","6","3",,,"0","12","0","0","0","24",,,"1.52","69","817","564","3.02",,"44.0","53.6","34.5","290","270","23.9","31"
"USW00094741","40.85898","-74.05616","0.8","2023-12","6.0","1086","0","10","7",,,"0","14","0","0","0","22",,,"2.82","64","1513","696","6.18",,"42.0","49.5","34.5","160","150","38.0","56"
"USW00094741","40.85898","-74.05616","0.8","2024-01","8.3","0","0","16","10",,,"0","17","6","0","0","15",,,"2.30","60","2443","929","6.26",,"35.0","41.1","28.9","320","320","128.0","128"
"USW00094741","40.85898","-74.05616","0.8","2024-02","7.2","0","0","8","5",,,"0","21","0","0","0","20",,,"0.71","65","3231","788","1.95",,"37.8","45.6","30.1","310","310","31.1","49"
"USW00094741","40.85898","-74.05616","0.8","2024-03","8.7","0","0","10","6",,,"0","6","0","2","0","25",,,"3.28","74","3814","583","8.97",,"46.2","54.2","38.2","300","300","36.9","57"
"USW00094741","40.85898","-74.05616","0.8","2024-04","8.1","10","10","11","6",,,"0","0","0","7","0","33",,,"1.37","86","4187","373","3.65",,"52.9","62.3","43.6","220","90","36.0","56"
"USW00094741","40.85898","-74.05616","0.8","2024-05","6.5","111","100","13","9",,,"0","0","0","21","1","44",,,"0.75","90","4274","87","4.04",,"65.4","74.7","56.1","280","290","23.9","43"
"US1NJBG0043","40.90001","-74.06641","24.7","2023-06",,,,"12","10",,,,,,,,,,,"1.12",,,,"3.16",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-07",,,,"13","10",,,,,,,,,,,"0.98",,,,"4.93",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-09",,,,"11","8",,,,,,,,,,,"1.94",,,,"8.94",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-10",,,,"10","8",,,,,,,,,,,"1.44",,,,"5.27",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-11",,,,"7","2",,,,,,,,,,,"1.72",,,,"2.77",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-12",,,,"9","5",,,,,,,,,,,"2.96",,,,"7.70",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2024-01",,,,"13","9",,,,,,,,,,,"2.06",,,,"6.37",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2024-02",,,,"9","6",,,,,,,,,,,"0.66",,,,"2.07",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2024-03",,,,"14","10",,,,,,,,,,,"2.99",,,,"8.55",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2024-05",,,,"14","11",,,,,,,,,,,"1.30",,,,"4.97",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-06",,,,"8","5",,,,,,,,,,,"0.22",,,,"0.98",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-07",,,,"12","5",,,,,,,,,,,"1.04",,,,"2.80",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-08",,,,"10","9",,,,,,,,,,,"1.43",,,,"5.47",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-09",,,,"10","10",,,,,,,,,,,"4.84",,,,"11.56",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-10",,,,"8","7",,,,,,,,,,,"1.04",,,,"4.08",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-11",,,,"4","4",,,,,,,,,,,"2.18",,,,"3.22",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-12",,,,"6","6",,,,,,,,,,,"2.19",,,,"7.26",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2024-01",,,,"13","8",,,,,,,,,,,"1.65",,,,"6.57",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2024-02",,,,"10","6",,,,,,,,,,,"0.70",,,,"2.28",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2024-03",,,,"10","9",,,,,,,,,,,"3.14",,,,"9.76",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2024-04",,,,"13","7",,,,,,,,,,,"2.09",,,,"5.04",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2024-05",,,,"10","6",,,,,,,,,,,"1.73",,,,"5.31",,,,,,,,
"USW00094745","41.06236","-73.70454","112.9","2023-06","6.7","129","98","5","3",,,"0","0","0","26","0","44",,,"0.24","89","4731","40","0.58",,"66.9","76.7","57.1","330","320","38.0","49"
"USW00094745","41.06236","-73.70454","112.9","2023-07","5.4","466","337","12","10",,,"0","0","0","30","4","59",,,"1.84","92","0","0","6.06",,"76.2","85.3","67.1","280","290","35.1","47"
"USW00094745","41.06236","-73.70454","112.9","2023-08","6.5","669","203","13","11",,,"0","0","0","30","0","57",,,"1.63","86","0","0","6.41",,"71.8","79.3","64.2","290","290","25.1","34"
"USW00094745","41.06236","-73.70454","112.9","2023-09","7.2","805","136","13","11",,,"0","0","0","21","3","45",,,"4.10","93","74","74","10.45",,"67.1","74.9","59.3","310","310","23.9","33"
"USW00094745","41.06236","-73.70454","112.9","2023-10","6.5","823","18","7","7",,,"0","0","0","9","0","40",,,"1.37","82","312","238","3.93",,"57.9","66.2","49.6","310","320","29.1","39"
"USW00094745","41.06236","-73.70454","112.9","2023-11","7.2","823","0","7","4",,,"0","12","0","0","0","24",,,"1.42","64","978","666","2.71",,"42.8","51.5","34.1","300","280","28.0","36"
"USW00094745","41.06236","-73.70454","112.9","2023-12","7.2","823","0","9","8",,,"0","11","0","0","0","20",,,"2.64","63","1730","752","6.98",,"40.7","47.4","34.1","140","120","38.0","54"
"USW00094745","41.06236","-73.70454","112.9","2024-01","8.5","0","0","12","8",,,"0","21","7","0","0","15",,,"1.95","59","2700","969","5.64",,"33.7","39.6","27.9","150","160","32.0","53"
"USW00094745","41.06236","-73.70454","112.9","2024-02","8.5","0","0","9","4",,,"0","23","0","0","0","17",,,"0.60","58","3557","858","1.63",,"35.4","43.1","27.8","310","320","40.0","57"
"USW00094745","41.06236","-73.70454","112.9","2024-03","10.5","0","0","10","7",,,"0","8","0","2","0","24",,,"3.00","71","4195","637","8.44",,"44.4","52.6","36.3","310","290","36.9","59"
"USW00094745","41.06236","-73.70454","112.9","2024-04","8.9","4","4","16","7",,,"0","0","0","4","0","33",,,"1.30","82","4628","433","3.87",,"50.7","59.7","41.7","320","70","36.9","57"
"USW00094745","41.06236","-73.70454","112.9","2024-05","6.3","50","46","14","8",,,"0","0","0","21","0","42",,,"1.59","84","4758","130","4.67",,"62.3","71.3","53.4","320","270","25.9","49"
"US1NJMD0104","40.504313","-74.423443","22.3","2023-06",,,,"10","7",,,,,,,,,,,"1.05",,,,"3.72",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-07",,,,"17","10",,,,,,,,,,,"2.77",,,,"8.50",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-08",,,,"12","11",,,,,,,,,,,"1.05",,,,"5.23",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-09",,,,"16","12",,,,,,,,,,,"2.05",,,,"10.25",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-10",,,,"11","5",,,,,,,,,,,"0.78",,,,"2.59",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-11",,,,"4","2",,"0",,,,,,,,"0.0","1.55",,,,"2.44","0.0",,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-12",,,,"6","6",,,,,,,,,,,"3.35",,,,"8.13",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-01",,,,"12","8",,,,,,,,,,,"2.23",,,,"6.24",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-02",,,,"6","4",,,,,,,,,,,"0.20",,,,"1.89",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-03",,,,"12","10",,,,,,,,,,,"2.07",,,,"7.62",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-04",,,,"13","9",,,,,,,,,,,"1.52",,,,"5.09",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-05",,,,"17","12",,,,,,,,,,,"0.72",,,,"3.80",,,,,,,,
"US1NJMS0012","41.004374","-74.340025","110.6","2024-02",,,,"9","6",,,,,,,,,,,"0.92",,,,"2.33",,,,,,,,
"US1NJMS0012","41.004374","-74.340025","110.6","2024-03",,,,"12","9",,,,,,,,,,,"2.40",,,,"8.57",,,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-06",,,,"9","7","0","0",,,,,,,"0","0.0","0.49",,,,"1.90","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-07",,,,"15","9","0","0",,,,,,,"0","0.0","2.32",,,,"7.24","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-08",,,,"13","11","0","0",,,,,,,"0","0.0","1.34",,,,"5.02","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-09",,,,"14","12","0","0",,,,,,,"0","0.0","1.92",,,,"10.43","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-10",,,,"11","6","0","0",,,,,,,"0","0.0","0.91",,,,"2.56","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-11",,,,"6","2","0","0",,,,,,,"0","0.0","1.35",,,,"1.81","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-12",,,,"11","8","0","0",,,,,,,"0","0.0","2.89",,,,"8.35","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-01",,,,"17","11","8","2",,,,,,,"4","2.0","2.37",,,,"6.89","4.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-02",,,,"10","7","1","2",,,,,,,"10","10.0","0.38",,,,"1.83","11.8",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-03",,,,"13","9","0","0",,,,,,,"0","0.0","2.43",,,,"8.63","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-04",,,,"14","8","0","0",,,,,,,"0","0.0","1.66",,,,"4.92","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-05",,,,"16","12","0","0",,,,,,,"0","0.0","0.47",,,,"3.46","0.0",,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-06",,,,"10","8",,,,,,,,,,,"3.65",,,,"7.60",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-07",,,,"15","10",,,,,,,,,,,"2.63",,,,"8.37",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-08",,,,"10","9",,,,,,,,,,,"1.60",,,,"5.43",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-09",,,,"14","12",,,,,,,,,,,"1.04",,,,"6.87",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-10",,,,"10","6",,,,,,,,,,,"1.01",,,,"3.84",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-11",,,,"7","3",,,,,,,,,,,"2.09",,,,"3.81",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-12",,,,"12","8",,,,,,,,,,,"3.46",,,,"10.44",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2024-01",,,,"13","8",,,,,,,,,,,"3.08",,,,"7.54",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2024-03",,,,"13","7",,,,,,,,,,,"2.73",,,,"8.57",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2024-04",,,,"14","4",,,,,,,,,,,"1.71",,,,"4.95",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2024-05",,,,"19","12",,,,,,,,,,,"0.94",,,,"5.26",,,,,,,,
"US1NYSF0092","40.677211","-73.410293","6.1","2023-06",,,,"15","7",,,,,,,,,,,"0.80",,,,"2.46",,,,,,,,
"US1NYSF0092","40.677211","-73.410293","6.1","2023-07",,,,"13","9",,,,,,,,,,,"0.88",,,,"4.22",,,,,,,,
"US1NYSF0092","40.677211","-73.410293","6.1","2023-08",,,,"14","9",,,,,,,,,,,"1.28",,,,"5.02",,,,,,,,
"US1NYSF0092","40.677211","-73.410293","6.1","2023-09",,,,"13","9",,,,,,,,,,,"1.90",,,,"6.52",,,,,,,,
"US1NYSF0092","40.677211","-73.410293","6.1","2023-10",,,,"13","6",,,,,,,,,,,"0.76",,,,"2.82",,,,,,,,
"US1NYSF0092","40.677211","-73.410293","6.1","2023-11",,,,"6","3",,,,,,,,,,,"1.49",,,,"1.85",,,,,,,,
"US1NYSF0092","40.677211","-73.410293","6.1","2023-12",,,,"12","8",,,,,,,,,,,"4.00",,,,"9.20",,,,,,,,
"US1NYSF0092","40.677211","-73.410293","6.1","2024-01",,,,"18","10",,"1",,,,,,,,"1.5","2.54",,,,"6.75","1.5",,,,,,,
"US1NYSF0092","40.677211","-73.410293","6.1","2024-02",,,,"10","7",,"2",,,,,,,,"4.0","0.49",,,,"2.17","8.5",,,,,,,
"US1NYSF0092","40.677211","-73.410293","6.1","2024-03",,,,"14","9",,,,,,,,,,,"2.34",,,,"10.02",,,,,,,,
"US1NYSF0092","40.677211","-73.410293","6.1","2024-04",,,,"13","7",,,,,,,,,,,"1.52",,,,"4.31",,,,,,,,
"US1NYSF0092","40.677211","-73.410293","6.1","2024-05",,,,"15","8",,,,,,,,,,,"0.91",,,,"3.36",,,,,,,,
"US1NJPS0038","41.007317","-74.331047","110.6","2024-01",,,,"11","9",,,,,,,,,,,"3.20",,,,"7.81",,,,,,,,
"US1NYKN0025","40.6846","-73.9867","5.5","2023-06",,,,"13","4","0","0",,,,,,,"0","0.0","0.26",,,,"1.13","0.0",,,,,,,
"US1NYKN0025","40.6846","-73.9867","5.5","2023-07",,,,"16","11","0","0",,,,,,,"0","0.0","1.49",,,,"5.39","0.0",,,,,,,
"US1NYKN0025","40.6846","-73.9867","5.5","2023-08",,,,"12","10","0","0",,,,,,,"0","0.0","1.04",,,,"5.20","0.0",,,,,,,
"US1NYKN0025","40.6846","-73.9867","5.5","2023-09",,,,"14","11","0","0",,,,,,,"0","0.0","6.00",,,,"16.01","0.0",,,,,,,
"US1NYKN0025","40.6846","-73.9867","5.5","2023-10",,,,"10","5","0","0",,,,,,,"0","0.0","1.01",,,,"2.59","0.0",,,,,,,
"US1NYKN0025","40.6846","-73.9867","5.5","2023-11",,,,"2","2","0","0",,,,,,,"0","0.0","2.05",,,,"2.42","0.0",,,,,,,
"US1NYKN0025","40.6846","-73.9867","5.5","2023-12",,,,"12","8","0","0",,,,,,,"0","0.0","2.27",,,,"7.54","0.0",,,,,,,
"US1NYKN0025","40.6846","-73.9867","5.5","2024-01",,,,"16","9",,"0",,,,,,,,"0.0","2.13",,,,"6.22","0.0",,,,,,,
"US1NYKN0025","40.6846","-73.9867","5.5","2024-03",,,,"14","9","0","0",,,,,,,"0","0.0","3.72",,,,"10.67","0.0",,,,,,,
"US1NYKN0025","40.6846","-73.9867","5.5","2024-04",,,,"14","6","0","0",,,,,,,"0","0.0","1.77",,,,"4.15","0.0",,,,,,,
"US1NJUN0039","40.611071","-74.319512","32.3","2023-06",,,,"12","5",,,,,,,,,,,"0.96",,,,"2.48",,,,,,,,
"US1NJUN0039","40.611071","-74.319512","32.3","2023-07",,,,"14","11",,,,,,,,,,,"1.98",,,,"5.26",,,,,,,,
"US1NJUN0039","40.611071","-74.319512","32.3","2023-08",,,,"12","8",,,,,,,,,,,"0.95",,,,"5.76",,,,,,,,
"US1NJUN0039","40.611071","-74.319512","32.3","2023-09",,,,"15","11",,,,,,,,,,,"1.41",,,,"8.93",,,,,,,,
"US1NJUN0039","40.611071","-74.319512","32.3","2023-10",,,,"13","5",,,,,,,,,,,"0.79",,,,"2.52",,,,,,,,
"US1NJUN0039","40.611071","-74.319512","32.3","2023-11",,,,"5","2",,,,,,,,,,,"1.98",,,,"3.22",,,,,,,,
"US1NJUN0039","40.611071","-74.319512","32.3","2023-12",,,,"11","8",,,,,,,,,,,"3.41",,,,"8.69",,,,,,,,
"US1NJUN0039","40.611071","-74.319512","32.3","2024-01",,,,"15","10",,,,,,,,,,,"2.22",,,,"6.07",,,,,,,,
"US1NJUN0039","40.611071","-74.319512","32.3","2024-02",,,,"8","7",,"3",,,,,,,,"8.4","0.55",,,,"2.24","13.4",,,,,,,
"US1NJUN0039","40.611071","-74.319512","32.3","2024-03",,,,"13","9",,,,,,,,,,,"2.55",,,,"8.20",,,,,,,,
"US1NJUN0039","40.611071","-74.319512","32.3","2024-04",,,,"14","9",,,,,,,,,,,"1.88",,,,"5.05",,,,,,,,
"US1NJUN0039","40.611071","-74.319512","32.3","2024-05",,,,"18","10",,,,,,,,,,,"0.77",,,,"3.87",,,,,,,,
"US1NYNS0042","40.769131","-73.647484","43.3","2023-06",,,,"11","5",,,,,,,,,,,"0.42",,,,"1.43",,,,,,,,
"US1NYNS0042","40.769131","-73.647484","43.3","2023-07",,,,"13","7",,,,,,,,,,,"0.89",,,,"4.10",,,,,,,,
"US1NYNS0042","40.769131","-73.647484","43.3","2023-08",,,,"13","10",,,,,,,,,,,"0.94",,,,"5.26",,,,,,,,
"US1NYNS0042","40.769131","-73.647484","43.3","2023-09",,,,"15","10",,,,,,,,,,,"3.95",,,,"10.13",,,,,,,,
"US1NYNS0042","40.769131","-73.647484","43.3","2023-10",,,,"7","5",,,,,,,,,,,"1.31",,,,"4.40",,,,,,,,
"US1NYNS0042","40.769131","-73.647484","43.3","2023-11",,,,"5","2",,,,,,,,,,,"1.66",,,,"2.34",,,,,,,,
"US1NYNS0042","40.769131","-73.647484","43.3","2023-12",,,,"13","7",,,,,,,,,,,"3.73",,,,"9.04",,,,,,,,
"US1NYNS0042","40.769131","-73.647484","43.3","2024-01",,,,"13","10",,,,,,,,,,,"2.52",,,,"6.73",,,,,,,,
"US1NYNS0042","40.769131","-73.647484","43.3","2024-02",,,,"10","6",,,,,,,,,,,"0.61",,,,"2.09",,,,,,,,
"US1NYNS0042","40.769131","-73.647484","43.3","2024-03",,,,"11","8",,,,,,,,,,,"2.98",,,,"10.67",,,,,,,,
"US1NYNS0042","40.769131","-73.647484","43.3","2024-04",,,,"11","5",,,,,,,,,,,"1.63",,,,"3.57",,,,,,,,
"US1NYNS0042","40.769131","-73.647484","43.3","2024-05",,,,"14","8",,,,,,,,,,,"0.90",,,,"3.47",,,,,,,,
"US1NJUN0035","40.652357","-74.284536","25.3","2023-06",,,,"13","6",,,,,,,,,,,"0.80",,,,"2.34",,,,,,,,
"US1NJUN0035","40.652357","-74.284536","25.3","2023-09",,,,"14","10",,,,,,,,,,,"1.35",,,,"9.72",,,,,,,,
"US1NJUN0035","40.652357","-74.284536","25.3","2023-10",,,,"11","5",,,,,,,,,,,"0.96",,,,"3.06",,,,,,,,
"US1NJUN0035","40.652357","-74.284536","25.3","2023-11",,,,"4","2",,,,,,,,,,,"2.33",,,,"3.58",,,,,,,,
"US1NJUN0035","40.652357","-74.284536","25.3","2024-04",,,,"14","7",,,,,,,,,,,"1.66",,,,"4.72",,,,,,,,
"US1NJUN0035","40.652357","-74.284536","25.3","2024-05",,,,"17","12",,,,,,,,,,,"0.64",,,,"3.89",,,,,,,,
"US1NJUN0036","40.626055","-74.289674","14.3","2023-06",,,,"11","7","0","0",,,,,,,"0","0.0","0.93",,,,"2.59","0.0",,,,,,,
"US1NJUN0036","40.626055","-74.289674","14.3","2023-07",,,,"14","11","0","0",,,,,,,"0","0.0","1.94",,,,"6.02","0.0",,,,,,,
"US1NJUN0036","40.626055","-74.289674","14.3","2023-08",,,,"13","10","0","0",,,,,,,"0","0.0","1.03",,,,"5.52","0.0",,,,,,,
